nces_id,district_name,city,state,region,district_in_saipe,large_district
4200817,Franklin Towne Charter Elementary School,Philadelphia,PA ,3,Not in SIAPE,No
4200077,Franklin Towne CHS,Philadelphia,PA ,3,Not in SIAPE,No
4200830,Frederick Douglass Mastery CS,Philadelphia,PA ,3,Not in SIAPE,No
4200060,Freire CS,Philadelphia,PA ,3,Not in SIAPE,No
4200007,Fulton County Center for Career and Technology,McConnellsburg,PA ,3,Not in SIAPE,No
4200836,Gettysburg Montessori CS,Gettysburg,PA ,3,Not in SIAPE,No
4200841,Gillingham Charter School,Pottsville,PA ,3,Not in SIAPE,No
4200073,Global Leadership Academy CS,Philadelphia,PA ,3,Not in SIAPE,No
4200892,Global Leadership Academy CS Southwest at Huey,Philadelphia,PA ,3,Not in SIAPE,No
4280080,Greater Altoona CTC,Altoona,PA ,3,Not in SIAPE,No
4210970,Greater Johnstown CTC,Johnstown,PA ,3,Not in SIAPE,No
4200104,Green Woods CS,Philadelphia,PA ,3,Not in SIAPE,No
4280240,Greene County CTC,Waynesburg,PA ,3,Not in SIAPE,No
4200014,Harambee Institute of Science and Technology CS,Philadelphia,PA ,3,Not in SIAPE,No
4280570,Hazleton Area Career Center,Hazle Twp,PA ,3,Not in SIAPE,No
4200852,HOPE for Hyndman CS,Hyndman,PA ,3,Not in SIAPE,No
4200867,Howard Gardner Multiple Intelligence CS,Scranton,PA ,3,Not in SIAPE,No
4280250,Huntingdon County CTC,Mill Creek,PA ,3,Not in SIAPE,No
4200038,Imhotep Institute CHS,Philadelphia,PA ,3,Not in SIAPE,No
4200087,Independence CS,Philadelphia,PA ,3,Not in SIAPE,No
4200893,Independence CS West,Philadelphia,PA ,3,Not in SIAPE,No
4280660,Indiana County Technology Center,Indiana,PA ,3,Not in SIAPE,No
4200118,Infinity CS,Harrisburg,PA ,3,Not in SIAPE,No
4200894,Innovative Arts Academy CS,Catasauqua,PA ,3,Not in SIAPE,No
4200042,Inquiry CS,Philadelphia,PA ,3,Not in SIAPE,No
4200898,Insight PA Cyber CS,Exton,PA ,3,Not in SIAPE,No
4289110,Intermediate Unit 1,Coal Center,PA ,3,Not in SIAPE,No
4212335,Jefferson County-DuBois AVTS,Reynoldsville,PA ,3,Not in SIAPE,No
4200839,John B Stetson CS,Philadelphia,PA ,3,Not in SIAPE,No
4200762,Keystone Academy CS,Philadelphia,PA ,3,Not in SIAPE,No
4280670,Keystone Central CTC,Mill Hall,PA ,3,Not in SIAPE,No
4200011,Keystone Education Center CS,Greenville,PA ,3,Not in SIAPE,No
4200886,KIPP DuBois CS,Philadelphia,PA ,3,Not in SIAPE,No
4200901,KIPP North Philadelphia CS,Philadelphia,PA ,3,Not in SIAPE,No
4200122,KIPP Philadelphia CS,Philadelphia,PA ,3,Not in SIAPE,No
4200888,KIPP West Philadelphia CS,Philadelphia,PA ,3,Not in SIAPE,No
4200026,La Academia Partnership CS,Lancaster,PA ,3,Not in SIAPE,No
4200044,Laboratory CS,Philadelphia,PA ,3,Not in SIAPE,No
4280270,Lancaster County CTC,Willow Street,PA ,3,Not in SIAPE,No
4289230,Lancaster-Lebanon IU 13,Lancaster,PA ,3,Not in SIAPE,No
4213390,Lawrence County CTC,New Castle,PA ,3,Not in SIAPE,No
4280280,Lebanon County CTC,Lebanon,PA ,3,Not in SIAPE,No
4280290,Lehigh Career & Technical Institute,Schnecksville,PA ,3,Not in SIAPE,No
4200098,Lehigh Valley Academy Regional CS,Bethlehem,PA ,3,Not in SIAPE,No
4200099,Lehigh Valley Charter High School for the Arts,Bethlehem,PA ,3,Not in SIAPE,No
4200832,Lehigh Valley Dual Language CS,Bethlehem,PA ,3,Not in SIAPE,No
4202600,Lenape Tech,Ford City,PA ,3,Not in SIAPE,No
4200906,Life Male STEAM Academy CS,Pittsburgh,PA ,3,Not in SIAPE,No
4200065,Lincoln CS,York,PA ,3,Not in SIAPE,No
4289220,Lincoln IU 12,New Oxford,PA ,3,Not in SIAPE,No
4200819,Lincoln Leadership Academy CS,Allentown,PA ,3,Not in SIAPE,No
4200143,Lincoln Park Performing Arts CS,Midland,PA ,3,Not in SIAPE,No
4200850,Lindley Academy CS at Birney,Philadelphia,PA ,3,Not in SIAPE,No
4209932,Loysville Youth Dev Ctr,Loysville,PA ,3,Not in SIAPE,No
4289280,Luzerne IU 18,Kingston,PA ,3,Not in SIAPE,No
4289393,Lycoming CTC,Hughesville,PA ,3,Not in SIAPE,No
4200017,Manchester Academic CS,Pittsburgh,PA ,3,Not in SIAPE,No
4200079,Mariana Bracetti Academy CS,Philadelphia,PA ,3,Not in SIAPE,No
4200123,Maritime Academy CS,Philadelphia,PA ,3,Not in SIAPE,No
4200051,MAST Community CS,Philadelphia,PA ,3,Not in SIAPE,No
4200891,MaST Community CS II,Philadelphia,PA ,3,Not in SIAPE,No
4200903,MaST Community CS III,Philadelphia,PA ,3,Not in SIAPE,No
4200084,Mastery CHS-Lenfest Campus,Philadelphia,PA ,3,Not in SIAPE,No
4200889,Mastery CS John Wister Elementary,Philadelphia,PA ,3,Not in SIAPE,No
4200862,Mastery CS-Cleveland Elementary,Philadelphia,PA ,3,Not in SIAPE,No
4200840,Mastery CS-Clymer Elementary,Philadelphia,PA ,3,Not in SIAPE,No
4200874,Mastery CS-Francis D. Pastorius Elementary,Philadelphia,PA ,3,Not in SIAPE,No
4200851,Mastery CS-Gratz Campus,Philadelphia,PA ,3,Not in SIAPE,No
4200062,Mastery CS-Hardy Williams,Philadelphia,PA ,3,Not in SIAPE,No
4200828,Mastery CS-Harrity Campus,Philadelphia,PA ,3,Not in SIAPE,No
4200831,Mastery CS-Mann Campus,Philadelphia,PA ,3,Not in SIAPE,No
4200761,Mastery CS-Pickett Campus,Philadelphia,PA ,3,Not in SIAPE,No
4200145,Mastery CS-Shoemaker Campus,Philadelphia,PA ,3,Not in SIAPE,No
4200829,Mastery CS-Smedley Campus,Philadelphia,PA ,3,Not in SIAPE,No
4200144,Mastery CS-Thomas Campus,Philadelphia,PA ,3,Not in SIAPE,No
4200900,Mastery Prep Elementary CS,Philadelphia,PA ,3,Not in SIAPE,No
4200056,Math Civics and Sciences CS,Philadelphia,PA ,3,Not in SIAPE,No
4280030,McKeesport Area Tech Ctr,McKeesport,PA ,3,Not in SIAPE,No
4200870,Memphis Street Academy CS @ JP Jones,Philadelphia,PA ,3,Not in SIAPE,No
4280310,Mercer County Career Center,Mercer,PA ,3,Not in SIAPE,No
4280100,Middle Bucks Institute of Technology,Jamison,PA ,3,Not in SIAPE,No
4289140,Midwestern IU 4,Grove City,PA ,3,Not in SIAPE,No
4200878,Mifflin County Academy of Science and Technology,Lewistown,PA ,3,Not in SIAPE,No
4200755,Millersville University of PA,Millersville,PA ,3,Not in SIAPE,No
4280450,Mon Valley CTC,Charleroi,PA ,3,Not in SIAPE,No
4280320,Monroe Career & Tech Inst,Bartonsville,PA ,3,Not in SIAPE,No
4200124,Montessori Regional CS,Erie,PA ,3,Not in SIAPE,No
4289330,Montgomery County IU 23,Norristown,PA ,3,Not in SIAPE,No
4200040,Multicultural Academy CS,Philadelphia,PA ,3,Not in SIAPE,No
4200114,New Day CS,Huntingdon,PA ,3,Not in SIAPE,No
4200075,New Foundations CS,Philadelphia,PA ,3,Not in SIAPE,No
4200024,Nittany Valley CS,State College,PA ,3,Not in SIAPE,No
4209933,North Central Secure Trmnt Unt,Danville,PA ,3,Not in SIAPE,No
4280590,North Montco Tech Career Center,Lansdale,PA ,3,Not in SIAPE,No
4289290,Northeastern Educational IU 19,Archbald,PA ,3,Not in SIAPE,No
4280510,Northern Tier Career Center,Towanda,PA ,3,Not in SIAPE,No
4280490,Northern Westmoreland CTC,New Kensington,PA ,3,Not in SIAPE,No
4280491,Northumberland County CTC,Coal Township,PA ,3,Not in SIAPE,No
4289150,Northwest Tri-County IU 5,Edinboro,PA ,3,Not in SIAPE,No
4200139,Northwood Academy CS,Philadelphia,PA ,3,Not in SIAPE,No
4200843,Olney Charter High School,Philadelphia,PA ,3,Not in SIAPE,No
4200810,Pan American Academy CS,Philadelphia,PA ,3,Not in SIAPE,No
4280040,Parkway West CTC,Oakdale,PA ,3,Not in SIAPE,No
4200882,Passport Academy CS,Pittsburgh,PA ,3,Not in SIAPE,No
4200853,Penn Hills CS of Entrepreneurship,Pittsburgh,PA ,3,Not in SIAPE,No
4200071,Pennsylvania Cyber CS,Midland,PA ,3,Not in SIAPE,No
4200125,Pennsylvania Distance Learning CS,Sewickley,PA ,3,Not in SIAPE,No
4200127,Pennsylvania Leadership CS,West Chester,PA ,3,Not in SIAPE,No
4200907,Pennsylvania STEAM Academy CS,Harrisburg,PA ,3,Not in SIAPE,No
4200088,Pennsylvania Virtual CS,King of Prussia,PA ,3,Not in SIAPE,No
4200085,People for People CS,Philadelphia,PA ,3,Not in SIAPE,No
4200115,Perseus House CS of Excellence,Erie,PA ,3,Not in SIAPE,No
4200061,Philadelphia Academy CS,Philadelphia,PA ,3,Not in SIAPE,No
4200750,Philadelphia AVTS,Philadelphia,PA ,3,Not in SIAPE,No
4200107,Philadelphia Electrical & Tech CHS,Philadelphia,PA ,3,Not in SIAPE,No
4200902,Philadelphia Hebrew Public CS,Philadelphia,PA ,3,Not in SIAPE,No
4200110,Philadelphia IU 26,Philadelphia,PA ,3,Not in SIAPE,No
4200130,Philadelphia Montessori CS,Philadelphia,PA ,3,Not in SIAPE,No
4200074,Philadelphia Performing Arts CS,Philadelphia,PA ,3,Not in SIAPE,No
4200754,Pittsburgh AVTS,Pittsburgh,PA ,3,Not in SIAPE,No
4200109,Pittsburgh-Mt Oliver IU 2,Pittsburgh,PA ,3,Not in SIAPE,No
4200873,Premier Arts and Science CS,Harrisburg,PA ,3,Not in SIAPE,No
4200036,Preparatory CS of Mathematics Science Tech and Careers,Philadelphia,PA ,3,Not in SIAPE,No
4200833,Propel CS-Braddock Hills,Pittsburgh,PA ,3,Not in SIAPE,No
4200135,Propel CS-East,Turtle Creek,PA ,3,Not in SIAPE,No
4200880,Propel CS-Hazelwood,Pittsburgh,PA ,3,Not in SIAPE,No
4200111,Propel CS-Homestead,Homestead,PA ,3,Not in SIAPE,No
4200134,Propel CS-McKeesport,McKeesport,PA ,3,Not in SIAPE,No
4200752,Propel CS-Montour,Pittsburgh,PA ,3,Not in SIAPE,No
4200849,Propel CS-Northside,Pittsburgh,PA ,3,Not in SIAPE,No
4200859,Propel CS-Pitcairn,Pittsburgh,PA ,3,Not in SIAPE,No
4200890,Provident CS,Pittsburgh,PA ,3,Not in SIAPE,No
4200887,Reach Cyber CS,Harrisburg,PA ,3,Not in SIAPE,No
4280070,Reading Muhlenberg CTC,Reading,PA ,3,Not in SIAPE,No
4200067,Renaissance Academy CS,Phoenixville,PA ,3,Not in SIAPE,No
4200086,Richard Allen Preparatory CS,Philadelphia,PA ,3,Not in SIAPE,No
4289160,Riverview IU 6,Clarion,PA ,3,Not in SIAPE,No
4200020,Robert Benjamin Wiley Community CS,Erie,PA ,3,Not in SIAPE,No
4200068,Roberto Clemente CS,Allentown,PA ,3,Not in SIAPE,No
4200092,Russell Byers CS,Philadelphia,PA ,3,Not in SIAPE,No
4200816,Sankofa Freedom Academy CS,Philadelphia,PA ,3,Not in SIAPE,No
4200030,School Lane CS,Bensalem,PA ,3,Not in SIAPE,No
4289390,Schuylkill IU 29,Mar Lin,PA ,3,Not in SIAPE,No
4280620,Schuylkill Technology Centers,Mar Lin,PA ,3,Not in SIAPE,No
4200818,Seven Generations CS,Emmaus,PA ,3,Not in SIAPE,No
4280400,Somerset County Technology Center,Somerset,PA ,3,Not in SIAPE,No
4200070,Souderton CS Collaborative,Souderton,PA ,3,Not in SIAPE,No
4200025,South Mountain Secure Trmnt Unit,South Mountain,PA ,3,Not in SIAPE,No
4200758,Southwest Leadership Academy CS,Philadelphia,PA ,3,Not in SIAPE,No
4200064,Spectrum CS,Monroeville,PA ,3,Not in SIAPE,No
4280050,Steel Center for Career and Technical Education,Jefferson Hills,PA ,3,Not in SIAPE,No
4200844,Stone Valley Community CS,Huntingdon,PA ,3,Not in SIAPE,No
4200063,Sugar Valley Rural CS,Loganton,PA ,3,Not in SIAPE,No
4280420,SUN Area Technical Institute,New Berlin,PA ,3,Not in SIAPE,No
4200028,Susq-Cyber CS,Bloomsburg,PA ,3,Not in SIAPE,No
4200003,Susquehanna County CTC,Springville,PA ,3,Not in SIAPE,No
4200027,Sylvan Heights Science CS,Harrisburg,PA ,3,Not in SIAPE,No
4200821,Tacony Academy CS,Philadelphia,PA ,3,Not in SIAPE,No
4200895,TECH Freire CS,Philadelphia,PA ,3,Not in SIAPE,No
4200133,The New Academy CS,Pittsburgh,PA ,3,Not in SIAPE,No
4200863,The Philadelphia CS for Arts and Sciences at HR Edmunds,Philadelphia,PA ,3,Not in SIAPE,No
4200136,Tidioute Community CS,Tidioute,PA ,3,Not in SIAPE,No
4289210,Tuscarora IU 11,Mc Veytown,PA ,3,Not in SIAPE,No
4200872,Universal Alcorn CS,Philadelphia,PA ,3,Not in SIAPE,No
4200856,Universal Audenried CS,Philadelphia,PA ,3,Not in SIAPE,No
4200834,Universal Bluford CS,Philadelphia,PA ,3,Not in SIAPE,No
4200866,Universal Creighton CS,Philadelphia,PA ,3,Not in SIAPE,No
4200827,Universal Daroff CS,Philadelphia,PA ,3,Not in SIAPE,No
4200055,Universal Institute CS,Philadelphia,PA ,3,Not in SIAPE,No
4200855,Universal Vare CS,Philadelphia,PA ,3,Not in SIAPE,No
4280110,Upper Bucks County Technical School,Perkasie,PA ,3,Not in SIAPE,No
4200019,Urban Academy of Greater Pittsburgh CS,Pittsburgh,PA ,3,Not in SIAPE,No
4200018,Urban Pathways 6-12 CS,Pittsburgh,PA ,3,Not in SIAPE,No
4200847,Urban Pathways K-5 College CS,Pittsburgh,PA ,3,Not in SIAPE,No
4280430,Venango Technology Center,Oil City,PA ,3,Not in SIAPE,No
4200814,Vida CS,Gettysburg,PA ,3,Not in SIAPE,No
4200885,Vision Academy CS,Lansdowne,PA ,3,Not in SIAPE,No
4280440,Warren County AVTS,Warren,PA ,3,Not in SIAPE,No
4200041,West Oak Lane CS,Philadelphia,PA ,3,Not in SIAPE,No
4200105,West Phila. Achievement CES,Philadelphia,PA ,3,Not in SIAPE,No
4225870,West Side CTC,Kingston,PA ,3,Not in SIAPE,No
4280460,Western Area CTC,Canonsburg,PA ,3,Not in SIAPE,No
4280360,Western Montgomery CTC,Limerick,PA ,3,Not in SIAPE,No
4200896,Westinghouse Arts Academy CS,Wilmerding,PA ,3,Not in SIAPE,No
4289170,Westmoreland IU 7,Greensburg,PA ,3,Not in SIAPE,No
4200753,Widener Partnership CS,Chester,PA ,3,Not in SIAPE,No
4280300,Wilkes-Barre Area CTC,Wilkes-Barre,PA ,3,Not in SIAPE,No
4200106,Wissahickon CS,Philadelphia,PA ,3,Not in SIAPE,No
4200846,York Academy Regional CS,York,PA ,3,Not in SIAPE,No
4226810,York Co School of Technology,York,PA ,3,Not in SIAPE,No
4200058,Young Scholars CS,Philadelphia,PA ,3,Not in SIAPE,No
4200137,Young Scholars of Central PA CS,State College,PA ,3,Not in SIAPE,No
4200884,Young Scholars of Greater Allegheny CS,McKeesport,PA ,3,Not in SIAPE,No
4200845,Young Scholars of Western Pennsylvania CS,Baldwin Township,PA ,3,Not in SIAPE,No
4200016,Youth Build Phila CS,Philadelphia,PA ,3,Not in SIAPE,No
4209934,Youth Forestry Camp #2,White Haven,PA ,3,Not in SIAPE,No
4209931,Youth Forestry Camp #3,James Creek,PA ,3,Not in SIAPE,No
5100033,A. LINWOOD HOLTON GOV SCH,Abingdon,VA ,3,Not in SIAPE,No
5100078,ALT ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY,Christiansburg,VA ,3,Not in SIAPE,No
5100013,AMELIA-NOTTOWAY VOC CTR,Jetersville,VA ,3,Not in SIAPE,No
5100032,APPOMATTOX REGIONAL GOV SCH,Petersburg,VA ,3,Not in SIAPE,No
5100062,BLUE RIDGE GOV SCHOOL,Palmyra,VA ,3,Not in SIAPE,No
5100099,BREAKING BARRIERS ALTERNATIVE ED/HENRY CO,Martinsville,VA ,3,Not in SIAPE,No
5100255,BRIDGING COMMUNITIES REG CTE CENTER,New Kent,VA ,3,Not in SIAPE,No
5100100,CARROLL-GALAX REG ALT ED PRGM/THE RAE CENTER,Hillsville,VA ,3,Not in SIAPE,No
5100050,CENT VA TRAIN CT,Madison Heights,VA ,3,Not in SIAPE,No
5100045,CENTRAL ST HOSP,Petersburg,VA ,3,Not in SIAPE,No
5102173,CENTRAL VIRGINIA GOV SCH FOR SCI/TECH,Lynchburg,VA ,3,Not in SIAPE,No
5100003,CHARLOTTESVILLE-ALBEMARLE TECH,Charlottesville,VA ,3,Not in SIAPE,No
5100034,CHESAPEAKE BAY GOV SCH,Tappahannock,VA ,3,Not in SIAPE,No
5100810,CHESAPEAKE CITY PBLC SCHS,Chesapeake,VA ,3,Yes,Yes
5100840,CHESTERFIELD CO PBLC SCHS,Chesterfield,VA ,3,Yes,Yes
5100256,CODE RVA HIGH,Richmond,VA ,3,Not in SIAPE,No
5100071,COMMONWEALTH CTR FOR CHILDREN & ADOLESCENTS,Staunton,VA ,3,Not in SIAPE,No
5100035,COMMONWEALTH GOVERNOR'S SCHOOL,Fredericksburg,VA ,3,Not in SIAPE,No
5100014,COOP CTRS FOR EXCEPTIONAL CHILDREN,Galax,VA ,3,Not in SIAPE,No
5100086,CROSSROADS ALTERNATIVE/BRISTOL CITY,Bristol,VA ,3,Not in SIAPE,No
5100070,DEPARTMENT OF JUVENILE JUSTICE,Richmond,VA ,3,Not in SIAPE,No
5100042,DOE SOP EDUC PROGRAMS,Richmond,VA ,3,Not in SIAPE,No
5100046,EASTERN ST HOSP,Williamsburg,VA ,3,Not in SIAPE,No
5100073,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,Newport News,VA ,3,Not in SIAPE,No
5101260,FAIRFAX CO PBLC SCHS,Falls Church,VA ,3,Yes,Yes
5100105,FAIRFAX-FALLS CHURCH COMM SVCS BD,Fairfax,VA ,3,Not in SIAPE,No
5102175,GOVERNOR'S SCHOOL FOR THE ARTS,Norfolk,VA ,3,Not in SIAPE,No
5101890,HENRICO CO PBLC SCHS,Henrico,VA ,3,Yes,Yes
5100092,INDEPENDENCE NONTRADITIONAL SCHOOL - MIDDLE,Manassas,VA ,3,Not in SIAPE,No
5100063,JACKSON RIVER GOVERNOR'S SCHOOL,Clifton Forge,VA ,3,Not in SIAPE,No
5100004,JACKSON RIVER TECH CTR,Covington,VA ,3,Not in SIAPE,No
5100038,KINGS DAUGHTERS,Norfolk,VA ,3,Not in SIAPE,No
5100024,LAUREL REGIONAL,Lynchburg,VA ,3,Not in SIAPE,No
5102250,LOUDOUN CO PBLC SCHS,Ashburn,VA ,3,Yes,Yes
5100072,LYNCHBURG CITY SECONDARY ALTERNATIVE,Lynchburg,VA ,3,Not in SIAPE,No
5100061,MAGGIE L. WALKER GOV SCH,Richmond,VA ,3,Not in SIAPE,No
5100109,MASSANUTTEN GOVERNOR'S SCH,Mt. Jackson,VA ,3,Not in SIAPE,No
5100006,MASSANUTTEN TECH CTR,Harrisonburg,VA ,3,Not in SIAPE,No
5100055,MCV/VA TREATMENT CTR,Richmond,VA ,3,Not in SIAPE,No
5100040,MEDICAL COLLEGE OF VA,Richmond,VA ,3,Not in SIAPE,No
5100087,METRO RICHMOND ALTERNATIVE ED,Richmond,VA ,3,Not in SIAPE,No
5100107,MOUNTAIN VISTA GOVERNOR'S SCH,Warrenton,VA ,3,Not in SIAPE,No
5100026,N VIRGINIA REG SPEC ED PGM,Manassas,VA ,3,Not in SIAPE,No
5100051,N. VA. TRN CT,Fairfax,VA ,3,Not in SIAPE,No
5100009,NEW HORIZONS CAREER & TECH CTR,Hampton,VA ,3,Not in SIAPE,No
5102177,NEW HORIZONS GOV SCHOOL,Hampton,VA ,3,Not in SIAPE,No
5100017,NEW HORIZONS REGIONAL EDUC CTR-SPEC ED,Hampton,VA ,3,Not in SIAPE,No
5100097,NORTHERN NECK REGIONAL ALTERNATIVE ED,Warsaw,VA ,3,Not in SIAPE,No
5100012,NORTHERN NECK TECHNICAL CENTER,Warsaw,VA ,3,Not in SIAPE,No
5100025,NORTHWESTERN REG ED PGM,Winchester,VA ,3,Not in SIAPE,No
5100253,OLD DOM JOB CORP,Monroe,VA ,3,Not in SIAPE,No
5100079,PETERSBURG REGIONAL ALTERNATIVE,Petersburg,VA ,3,Not in SIAPE,No
5100096,PIEDMONT ALTERNATIVE SCHOOL,Jetersville,VA ,3,Not in SIAPE,No
5100103,PIEDMONT GOV SCH FOR MATH/SCI/TECH,Martinsville VA,VA ,3,Not in SIAPE,No
5100018,PIEDMONT REGIONAL ED.,Charlottesville,VA ,3,Not in SIAPE,No
5103130,PRINCE WILLIAM CO PBLC SCHS,Manassas,VA ,3,Yes,Yes
5100093,PROJECT BRIDGE/RUSSELL CO,Lebanon,VA ,3,Not in SIAPE,No
5100077,PROJECT RETURN/FLUVANNA CO,Palmyra,VA ,3,Not in SIAPE,No
5100081,PROJECT RETURN/POWHATAN CO,Powhatan,VA ,3,Not in SIAPE,No
5100251,REG ALT ED CENTER/BUENA VISTA,Buena Vista,VA ,3,Not in SIAPE,No
5100075,REG ALTERNATIVE PLUS SELF PROJECT/ROANOKE CITY,Roanoke,VA ,3,Not in SIAPE,No
5100091,REGIONAL ALTERNATIVE ED/KING WILLIAM,King William,VA ,3,Not in SIAPE,No
5100088,REGIONAL ALTERNATIVE ED/STAFFORD CO,Fredericksburg,VA ,3,Not in SIAPE,No
5100080,REGIONAL ALTERNATIVE/PITTSLVANIA CO,Chatham,VA ,3,Not in SIAPE,No
5100094,REGIONAL ALTERNATIVE/WYTHE CO,Wytheville,VA ,3,Not in SIAPE,No
5100102,REGIONAL LEARNING ACADEMY/WISE CO,Wise,VA ,3,Not in SIAPE,No
5100084,RENAISSANCE/SCOTT CO,Gate City,VA ,3,Not in SIAPE,No
5102176,ROANOKE VALLEY GOV SCH,Roanoke,VA ,3,Not in SIAPE,No
5100011,ROWANTY VOCATIONAL TECH CTR,Carson,VA ,3,Not in SIAPE,No
5100056,S.EAST VA TRN CT,Chesapeake,VA ,3,Not in SIAPE,No
5100052,S.SIDE VA TRN CT,Petersburg,VA ,3,Not in SIAPE,No
5100028,SHENANDOAH VALLEY GOVERNORS SCHOOL,Fishersville,VA ,3,Not in SIAPE,No
5100089,SOUTHSIDE L.I.N.K. PROJECT/BRUNSWICK CO,Lawrenceville,VA ,3,Not in SIAPE,No
5102174,SOUTHWEST VIRGINIA GOV SCH,Pulaski,VA ,3,Not in SIAPE,No
5100047,SW VA MENTAL HEALTH INSTITUTE,Marion,VA ,3,Not in SIAPE,No
5100252,THE GOVERNOR'S SCHOOL @ INNOVATION PARK,Manassas,VA ,3,Not in SIAPE,No
5100082,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,Midland,VA ,3,Not in SIAPE,No
5100074,TIDEWATER REGIONAL ALTERNATIVE ED PROJECT,Norfolk,VA ,3,Not in SIAPE,No
5100076,TRANSITION SUPPORT RESOURCE CTR/FAIRFAX,Fairfax,VA ,3,Not in SIAPE,No
5100041,UNIVERSITY OF VA,Charlottesville,VA ,3,Not in SIAPE,No
5103840,VA BEACH CITY PBLC SCHS,Virginia Beach,VA ,3,Yes,Yes
5100053,VA DEPT OF MILITARY AFFAIRS,Virginia Beach,VA ,3,Not in SIAPE,No
5100258,VALLEY ACADEMY,Fishersville,VA ,3,Not in SIAPE,No
5100008,VALLEY VOCATIONAL TECH,Fishersville,VA ,3,Not in SIAPE,No
5100058,VSDB-STAUNTON,Staunton,VA ,3,Not in SIAPE,No
5100048,WESTERN ST HOSP,Staunton,VA ,3,Not in SIAPE,No
5100054,WILSON WORKFORCE AND REHAB,Fishersville,VA ,3,Not in SIAPE,No
5400058,Eastern Panhandle Instructional Cooperative,Martinsburg,WV ,3,Not in SIAPE,No
5400062,Eastern Panhandle Preparatory Academy,Kearneysville,WV ,3,Not in SIAPE,No
5400600,KANAWHA COUNTY SCHOOLS,CHARLESTON,WV ,3,Yes,Yes
5400061,Mountain State Educational Services Cooperative,Dunbar,WV ,3,Not in SIAPE,No
5400059,Southern Educational Services Cooperative,Beckley,WV ,3,Not in SIAPE,No
5400063,Virtual Preparatory Academy of West Virginia,Kearneysville,WV ,3,Not in SIAPE,No
5400064,West Virginia Virtual Academy,Charleston,WV ,3,Not in SIAPE,No
5401621,WV SCHOOLS FOR THE DEAF AND THE BLIND,ROMNEY,WV ,3,Not in SIAPE,No
5400511,WV SCHOOLS OF DIVERSION AND TRANSITION,CHARLESTON,WV ,3,Not in SIAPE,No
0100183,Alabama Clinical Schools,Birmingham,AL,4,Not in SIAPE,No
0100037,BayPointe Residential Services,Mobile,AL,4,Not in SIAPE,No
0100020,Boyd School,Green Pond,AL,4,Not in SIAPE,No
0100040,Brantwood Childrens Home,Montgomery,AL,4,Not in SIAPE,No
0100021,BrewerPorch Childrens Center,Tuscaloosa,AL,4,Not in SIAPE,No
0100016,Bryce Adolescent School,Tuscaloosa,AL,4,Not in SIAPE,No
0100181,Compass School,Flomaton,AL,4,Not in SIAPE,No
0100041,Developing Alabama Youth Prog,Alabaster,AL,4,Not in SIAPE,No
0100200,East Alabama Academy,Opelika,AL,4,Not in SIAPE,No
0100191,Evergreen School,Tuscaloosa,AL,4,Not in SIAPE,No
0100184,Excel Institute,Gadsden,AL,4,Not in SIAPE,No
0100186,Father Purcell Center,Montgomery,AL,4,Not in SIAPE,No
0100033,Glenwood Mental Health Service,Birmingham,AL,4,Not in SIAPE,No
0100178,Higdon Hill School,Birmingham,AL,4,Not in SIAPE,No
0100042,Laurel Oaks Behavioral Health Center,Dothan,AL,4,Not in SIAPE,No
0100036,Lee County Youth Development Center,Opelika,AL,4,Not in SIAPE,No
0100187,Montgomery Childrens Specialty Center,Montgomery,AL,4,Not in SIAPE,No
0100192,Montgomery Public Schools MPS Classroom McInnis,Montgomery,AL,4,Not in SIAPE,No
0100038,Pathway Inc,Enterprise,AL,4,Not in SIAPE,No
0100175,POINTE Academy LLC,Mobile,AL,4,Not in SIAPE,No
0100039,Presbyterian Home for Children,Talladega,AL,4,Not in SIAPE,No
0100015,SafetyNet Academy Minter,Minter,AL,4,Not in SIAPE,No
0100022,Sequel TSI Courtland LLC,Courtland,AL,4,Not in SIAPE,No
0100198,Sequel TSI Montgomery LLC,MONTGOMERY,AL,4,Not in SIAPE,No
0100024,Sequel TSI New Beginnings LLC,Owens Crossroads,AL,4,Not in SIAPE,No
0100026,Sequel TSI Tuskegee LLC,Tuskegee,AL,4,Not in SIAPE,No
0100043,Southeastern Psychiaric Management Inc,Gadsden,AL,4,Not in SIAPE,No
0100193,St Marys Home,Mobile,AL,4,Not in SIAPE,No
0100179,The Bridge,Gadsden,AL,4,Not in SIAPE,No
0100035,The Little Tree Preschool  Auburn,Auburn,AL,4,Not in SIAPE,No
0100028,Triwill Portacras,Woodstock,AL,4,Not in SIAPE,No
0100019,United Ability,Birmingham,AL,4,Not in SIAPE,No
0100197,Acceleration Day and Evening Academy,MOBILE,AL ,4,Not in SIAPE,No
0100009,Al Inst Deaf And Blind,Talladega,AL ,4,Not in SIAPE,No
0100010,Al Sch Of Math And Science,Mobile,AL ,4,Not in SIAPE,No
0100213,Alabama Aerospace and Aviation,Bessemer,AL ,4,Not in SIAPE,No
0100212,Alabama School of Cyber Technology and Engineering,Huntsville,AL ,4,Not in SIAPE,No
0100018,Alabama School of Fine Arts,Birmingham,AL ,4,Not in SIAPE,No
0100002,Alabama Youth Services,Mt Meigs,AL ,4,Not in SIAPE,No
0100270,Baldwin County,Bay Minette,AL ,4,Yes,Yes
